9;nuclear_reactor;3027.00;11.23;1522.00;4.37;0
10;air_base;3130.59;9.80;1556.32;2.74;0
10;bunker;3139.00;9.80;1549.00;2.15;0
10;anti_air_building;3119.00;9.88;1560.00;2.65;0
10;anti_air_building;3132.00;9.80;1560.00;0.50;0
10;anti_air_building;3119.00;10.00;1548.00;0.60;0
10;synthetic_refinery;3136.00;9.80;1561.00;4.72;0
12;naval_base;3186.00;9.50;1681.00;-1.57;1885
12;bunker;3219.00;10.40;1677.00;2.22;0
12;coastal_bunker;3186.00;9.50;1681.00;-1.57;0
12;dockyard;3186.00;9.50;1684.00;-1.57;0
14;arms_factory;2740.00;9.68;1476.00;1.63;0
14;arms_factory;2749.00;9.75;1488.00;4.65;0
14;arms_factory;2768.00;9.70;1487.00;1.03;0
14;arms_factory;2772.00;9.85;1477.00;3.69;0
14;arms_factory;2743.00;9.60;1477.00;1.54;0
14;arms_factory;2763.00;10.40;1480.00;3.10;0
14;industrial_complex;2741.00;9.70;1488.00;5.76;0
14;industrial_complex;2758.00;9.93;1489.00;2.14;0
14;industrial_complex;2741.00;9.70;1478.00;5.16;0
14;industrial_complex;2776.00;9.80;1479.00;0.08;0
14;industrial_complex;2745.00;9.70;1479.00;4.21;0
14;industrial_complex;2759.00;9.73;1490.00;0.59;0
14;air_base;2759.84;10.30;1477.68;-0.35;0
14;naval_base;2763.00;9.57;1488.00;-3.14;2871
14;bunker;2743.00;9.60;1477.00;4.88;0
14;coastal_bunker;2762.00;9.50;1468.00;-0.69;0
14;dockyard;2760.88;10.00;1470.17;0.37;0
14;anti_air_building;2755.00;10.30;1480.00;4.44;0
14;anti_air_building;2770.00;10.23;1477.00;1.17;0
14;anti_air_building;2749.00;9.70;1489.00;3.84;0
14;synthetic_refinery;2772.00;9.80;1483.00;0.22;0
14;nuclear_reactor;2746.00;9.70;1478.00;5.90;0
15;arms_factory;2820.00;9.85;1501.00;1.03;0
15;arms_factory;2828.00;9.90;1504.00;3.69;0
15;arms_factory;2818.00;10.10;1494.00;1.54;0
15;arms_factory;2794.00;11.50;1491.00;3.10;0
15;arms_factory;2803.00;10.65;1494.00;5.76;0
15;arms_factory;2816.00;9.70;1513.00;2.14;0
15;industrial_complex;2781.00;9.70;1508.00;5.16;0
15;industrial_complex;2806.00;10.25;1492.00;0.08;0
15;industrial_complex;2827.00;9.80;1510.00;4.21;0
15;industrial_complex;2798.00;11.28;1490.00;0.59;0
15;industrial_complex;2808.00;10.43;1498.00;2.15;0
15;industrial_complex;2820.00;9.98;1498.00;4.81;0
15;air_base;2814.97;10.00;1496.17;3.15;0
15;naval_base;2805.24;9.70;1502.43;-2.90;2847
15;coastal_bunker;2806.29;9.50;1503.73;-2.90;0
15;dockyard;2808.64;9.50;1507.69;-1.29;0
15;anti_air_building;2782.00;9.70;1506.00;4.95;0
15;anti_air_building;2811.00;10.55;1490.00;0.23;0
15;anti_air_building;2823.00;9.75;1509.00;2.89;0
15;synthetic_refinery;2818.00;9.70;1504.00;0.73;0
15;nuclear_reactor;2827.00;10.28;1496.00;0.13;0
16;air_base;2842.77;9.80;1486.70;-0.20;0
16;bunker;2851.00;9.80;1493.00;3.77;0
16;synthetic_refinery;2826.00;9.90;1481.00;4.88;0
16;nuclear_reactor;2850.00;9.75;1490.00;2.82;0
17;arms_factory;2903.00;10.32;1470.00;5.76;0
17;arms_factory;2893.00;10.28;1474.00;2.14;0
17;arms_factory;2900.00;10.15;1478.00;5.16;0
17;arms_factory;2911.00;12.80;1481.00;0.08;0
17;arms_factory;2902.00;10.10;1458.00;4.21;0
17;arms_factory;2908.00;10.23;1461.00;0.59;0
17;industrial_complex;2897.00;10.30;1477.00;2.15;0
17;industrial_complex;2898.00;10.40;1483.00;4.81;0
17;industrial_complex;2906.00;10.60;1484.00;2.65;0
17;industrial_complex;2908.00;10.10;1460.00;0.50;0
17;industrial_complex;2910.00;11.43;1464.00;0.60;0
17;industrial_complex;2892.00;10.15;1471.00;4.72;0
17;air_base;2907.31;11.40;1472.43;4.70;0
17;bunker;2896.00;10.10;1470.00;2.22;0
17;anti_air_building;2903.00;10.43;1484.00;4.88;0
17;anti_air_building;2909.00;12.15;1468.00;2.72;0
17;anti_air_building;2907.00;11.18;1464.00;2.82;0
17;synthetic_refinery;2899.00;10.00;1470.00;0.66;0
17;nuclear_reactor;2910.00;12.38;1477.00;1.17;0
18;arms_factory;2886.00;11.32;1494.00;5.16;0
18;arms_factory;2863.00;9.90;1486.00;0.08;0
18;arms_factory;2894.00;11.60;1492.00;4.21;0
18;arms_factory;2887.00;11.23;1498.00;0.59;0
18;arms_factory;2895.00;10.40;1505.00;2.15;0
18;arms_factory;2883.00;9.95;1506.00;4.81;0
18;industrial_complex;2867.00;9.90;1486.00;2.65;0
18;industrial_complex;2862.00;9.85;1492.00;0.50;0
18;industrial_complex;2872.00;9.98;1496.00;0.60;0
18;industrial_complex;2875.82;10.40;1494.38;5.12;0
18;industrial_complex;2869.00;9.93;1503.00;1.10;0
18;industrial_complex;2874.00;9.80;1506.00;3.76;0
18;air_base;2878.52;10.80;1492.30;5.52;0
18;bunker;2882.00;10.82;1488.00;0.66;0
18;anti_air_building;2872.00;9.80;1507.00;3.33;0
18;anti_air_building;2879.00;10.57;1487.00;1.17;0
18;anti_air_building;2869.00;9.80;1491.00;1.27;0
18;synthetic_refinery;2885.00;10.23;1503.00;5.39;0
18;nuclear_reactor;2867.00;9.93;1481.00;4.44;0
19;industrial_complex;2798.00;9.73;1410.00;0.60;0
19;industrial_complex;2789.00;9.70;1401.00;4.72;0
19;industrial_complex;2791.00;10.15;1398.00;1.10;0
19;industrial_complex;2792.00;9.70;1419.00;3.76;0
19;industrial_complex;2789.00;9.75;1408.00;5.32;0
19;industrial_complex;2795.00;10.30;1404.00;3.17;0
19;air_base;2792.92;10.40;1398.35;1.67;0
806;naval_base;2783.00;9.65;1389.00;-2.21;8592
19;naval_base;2786.00;9.50;1405.00;-1.89;8592
806;bunker;2792.00;10.35;1391.00;3.33;0
19;bunker;2789.00;9.55;1423.00;1.27;0
806;coastal_bunker;2783.00;9.50;1391.00;-2.21;0
19;coastal_bunker;2797.00;9.50;1421.00;-2.11;0
19;dockyard;2792.17;9.70;1421.55;-4.59;0
19;synthetic_refinery;2800.00;10.10;1414.00;0.23;0
806;nuclear_reactor;2790.00;10.00;1397.00;0.73;0
20;arms_factory;2873.00;13.65;1416.00;2.15;0
20;arms_factory;2872.00;11.50;1409.00;4.81;0
20;arms_factory;2895.00;10.13;1436.00;2.65;0
20;arms_factory;2871.00;12.50;1427.00;0.50;0
20;arms_factory;2874.00;10.70;1442.00;0.60;0
20;arms_factory;2875.00;10.90;1410.00;4.72;0
20;industrial_complex;2887.00;10.13;1439.00;1.10;0
20;industrial_complex;2877.00;11.05;1434.00;3.76;0
20;industrial_complex;2878.00;11.20;1443.00;5.32;0
20;industrial_complex;2870.00;13.32;1418.00;3.17;0
20;industrial_complex;2876.00;10.35;1406.00;4.37;0
20;industrial_complex;2892.00;10.10;1440.00;2.21;0
20;air_base;2885.13;10.10;1446.68;4.47;0
20;bunker;2866.00;12.65;1424.00;3.23;0
20;anti_air_building;2883.00;10.15;1441.00;4.44;0
20;anti_air_building;2864.00;12.85;1420.00;1.17;0
20;anti_air_building;2878.00;10.50;1410.00;3.84;0
20;synthetic_refinery;2894.00;10.10;1439.00;0.22;0
20;nuclear_reactor;2881.00;10.55;1443.00;5.90;0
22;industrial_complex;2873.00;9.68;1394.00;4.37;0
22;industrial_complex;2872.00;10.20;1402.00;3.77;0
22;industrial_complex;2877.00;10.05;1400.00;4.27;0
22;industrial_complex;2860.00;13.45;1413.00;5.84;0
22;industrial_complex;2838.00;10.30;1403.00;4.95;0
22;industrial_complex;2844.00;10.50;1395.00;0.82;0
22;air_base;2853.93;12.00;1393.82;3.52;0
22;naval_base;2872.00;9.50;1389.00;0.46;5505
22;bunker;2841.00;10.00;1395.00;1.85;0
22;coastal_bunker;2877.00;9.50;1389.00;-0.12;0
22;dockyard;2858.00;9.50;1385.00;0.79;0
22;synthetic_refinery;2851.00;11.95;1404.00;6.06;0
23;arms_factory;2803.00;9.90;1428.00;1.10;0
23;arms_factory;2788.00;9.70;1450.00;3.76;0
23;arms_factory;2803.00;10.35;1447.00;5.32;0
23;arms_factory;2790.00;9.68;1445.00;3.17;0
23;arms_factory;2805.00;10.10;1443.00;4.37;0
23;arms_factory;2804.00;9.80;1427.00;2.21;0
23;industrial_complex;2777.00;9.70;1454.00;3.77;0
23;industrial_complex;2801.00;10.28;1430.00;0.15;0
23;industrial_complex;2794.00;9.85;1444.00;4.27;0
23;industrial_complex;2795.00;10.25;1438.00;5.84;0
23;industrial_complex;2806.00;9.82;1454.00;2.22;0
23;industrial_complex;2783.00;9.70;1453.00;4.88;0
23;air_base;2797.77;10.30;1442.45;2.72;0
23;dockyard;2785.00;9.50;1437.00;-1.19;0
23;anti_air_building;2808.00;9.80;1428.00;0.73;0
23;anti_air_building;2802.00;10.13;1424.00;3.39;0
23;anti_air_building;2816.00;9.80;1458.00;0.13;0
23;synthetic_refinery;2795.00;10.05;1445.00;1.34;0
23;nuclear_reactor;2802.00;9.90;1455.00;1.84;0
24;bunker;2816.00;9.80;1468.00;0.22;0
24;anti_air_building;2841.00;9.82;1477.00;1.78;0
24;anti_air_building;2825.00;10.23;1474.00;5.90;0
24;anti_air_building;2816.00;9.80;1468.00;0.82;0
24;synthetic_refinery;2816.00;9.80;1468.00;4.95;0
25;arms_factory;2819.00;10.15;1420.00;4.37;0
25;arms_factory;2817.00;10.07;1410.00;2.21;0
25;arms_factory;2828.00;10.05;1410.00;3.77;0
25;arms_factory;2834.00;10.00;1416.00;0.15;0
25;arms_factory;2804.00;10.32;1408.00;4.27;0
25;arms_factory;2837.00;10.00;1422.00;5.84;0
25;industrial_complex;2826.00;10.00;1438.00;2.22;0
25;industrial_complex;2820.00;10.05;1422.00;4.88;0
25;industrial_complex;2815.00;10.15;1409.00;2.72;0
25;industrial_complex;2819.00;10.05;1427.00;2.82;0
25;industrial_complex;2812.00;10.00;1410.00;0.66;0
25;industrial_complex;2802.00;10.10;1407.00;3.33;0
25;air_base;2822.59;10.00;1419.52;0.27;0
25;bunker;2836.00;10.00;1421.00;2.89;0
25;anti_air_building;2837.00;10.00;1428.00;0.73;0
25;anti_air_building;2825.00;10.00;1439.00;3.39;0
25;anti_air_building;2822.00;9.95;1425.00;0.13;0
25;synthetic_refinery;2811.00;10.23;1418.00;1.34;0
25;nuclear_reactor;2808.00;10.30;1414.00;1.84;0
26;arms_factory;2862.00;10.88;1439.00;3.77;0
26;arms_factory;2844.00;10.45;1420.00;0.15;0
26;arms_factory;2853.00;13.05;1431.00;4.27;0
26;arms_factory;2844.00;10.55;1413.00;5.84;0
26;arms_factory;2850.00;10.35;1442.00;2.22;0
26;arms_factory;2851.00;11.93;1411.00;4.88;0
26;industrial_complex;2856.00;11.15;1437.00;2.72;0
26;industrial_complex;2862.00;10.93;1437.00;2.82;0
26;industrial_complex;2839.00;10.00;1419.00;0.66;0
26;industrial_complex;2858.00;12.88;1421.00;3.33;0
26;industrial_complex;2850.00;10.10;1449.00;1.17;0
26;industrial_complex;2849.00;10.28;1441.00;1.27;0
26;air_base;2854.22;11.70;1434.50;-2.99;0
26;bunker;2849.00;11.88;1416.00;2.89;0
26;anti_air_building;2848.00;10.20;1446.00;0.73;0
26;anti_air_building;2856.00;10.53;1444.00;3.39;0
26;anti_air_building;2848.00;11.63;1416.00;0.13;0
26;synthetic_refinery;2850.00;12.85;1425.00;1.34;0
26;nuclear_reactor;2847.00;11.25;1421.00;1.84;0
27;arms_factory;2867.00;10.15;1457.00;4.27;0
27;arms_factory;2876.00;10.35;1470.00;5.84;0
27;arms_factory;2883.00;10.30;1460.00;2.22;0
27;arms_factory;2880.00;10.28;1451.00;4.88;0
27;arms_factory;2872.00;10.43;1456.00;2.72;0
27;arms_factory;2868.00;10.40;1463.00;2.82;0
27;industrial_complex;2884.00;10.05;1455.00;0.66;0
27;industrial_complex;2857.00;10.00;1459.00;3.33;0
27;industrial_complex;2868.00;10.20;1453.00;1.17;0
27;industrial_complex;2861.00;10.10;1470.00;1.27;0
27;industrial_complex;2856.00;9.90;1480.00;5.39;0
27;industrial_complex;2872.00;10.82;1463.00;3.23;0
27;air_base;2875.49;10.60;1463.32;2.84;0
27;bunker;2886.00;10.00;1457.00;0.13;0
27;anti_air_building;2869.00;10.10;1473.00;1.34;0
27;anti_air_building;2881.00;10.53;1471.00;5.46;0
27;anti_air_building;2860.00;10.10;1454.00;1.84;0
27;synthetic_refinery;2868.00;10.20;1450.00;3.40;0
27;nuclear_reactor;2865.00;10.00;1475.00;3.91;0
28;bunker;2900.80;10.70;1503.72;3.63;0
28;synthetic_refinery;2903.78;10.70;1496.27;5.46;0
30;air_base;2801.77;10.30;1474.18;0.02;0
30;naval_base;2767.00;9.50;1465.00;-0.98;8546
30;bunker;2779.00;9.60;1463.00;4.01;0
30;coastal_bunker;2777.00;9.50;1463.00;-0.98;0
30;dockyard;2772.00;9.53;1464.00;-0.98;0
30;anti_air_building;2816.00;10.30;1475.00;3.91;0
30;anti_air_building;2807.00;9.73;1477.00;0.30;0
30;anti_air_building;2796.00;10.45;1478.00;2.96;0
30;synthetic_refinery;2794.00;10.38;1476.00;5.62;0
30;nuclear_reactor;2816.00;9.98;1480.00;5.02;0
31;naval_base;2853.00;9.85;1375.00;-4.51;5505
31;bunker;2829.00;11.57;1379.00;2.96;0
31;coastal_bunker;2853.00;9.90;1373.00;-4.51;0
31;nuclear_reactor;2846.00;12.13;1373.00;4.01;0
33;arms_factory;2840.00;9.88;1456.00;4.44;0
33;arms_factory;2836.00;10.00;1441.00;1.17;0
33;arms_factory;2834.00;9.98;1461.00;3.84;0
33;arms_factory;2839.00;10.20;1448.00;0.22;0
33;arms_factory;2845.00;10.00;1454.00;1.78;0
33;arms_factory;2822.00;9.80;1451.00;5.90;0
33;industrial_complex;2834.00;9.93;1460.00;0.82;0
33;industrial_complex;2829.00;9.85;1451.00;4.95;0
33;industrial_complex;2836.00;9.90;1434.00;0.23;0
33;industrial_complex;2825.00;9.80;1450.00;2.89;0
33;industrial_complex;2839.00;9.95;1435.00;0.73;0
33;industrial_complex;2823.00;9.90;1446.00;3.39;0
33;air_base;2831.96;9.90;1451.62;2.63;0
33;bunker;2835.00;9.98;1437.00;5.97;0
33;anti_air_building;2829.00;10.05;1443.00;0.89;0
33;anti_air_building;2840.00;9.82;1457.00;3.91;0
33;anti_air_building;2841.00;10.15;1450.00;0.30;0
33;synthetic_refinery;2842.00;9.95;1458.00;2.96;0
33;nuclear_reactor;2816.00;9.88;1443.00;2.36;0
34;air_base;2885.60;11.20;1520.96;5.36;0
34;bunker;2890.00;10.70;1532.00;3.91;0
34;anti_air_building;2889.00;10.88;1530.00;0.30;0
34;anti_air_building;2882.00;10.57;1528.00;2.96;0
34;anti_air_building;2889.00;10.60;1532.00;5.62;0
34;synthetic_refinery;2891.00;10.82;1531.00;2.36;0
34;nuclear_reactor;2882.00;10.85;1523.00;1.40;0
36;arms_factory;2913.00;9.70;1582.00;0.82;0
36;arms_factory;2898.15;9.60;1565.36;4.95;0
36;arms_factory;2906.00;9.70;1580.00;0.23;0
36;arms_factory;2905.00;10.25;1558.00;2.89;0
36;arms_factory;2912.00;9.68;1583.00;0.73;0
36;arms_factory;2896.00;9.60;1580.00;3.39;0
36;industrial_complex;2904.00;9.68;1581.00;0.13;0
36;industrial_complex;2905.00;10.20;1559.00;1.34;0
36;industrial_complex;2895.00;9.65;1560.00;5.46;0
36;industrial_complex;2898.00;9.60;1581.00;1.84;0
36;industrial_complex;2913.00;9.70;1574.00;3.40;0
36;industrial_complex;2912.00;9.70;1582.00;6.06;0
36;air_base;2903.19;9.60;1574.47;4.51;0
36;naval_base;2907.00;9.60;1587.00;-3.14;2752
36;bunker;2907.00;9.70;1585.00;0.80;0
36;coastal_bunker;2901.00;9.55;1587.00;-3.14;0
36;dockyard;2892.00;9.50;1584.00;-2.47;0
36;anti_air_building;2900.00;9.60;1576.00;6.14;0
36;anti_air_building;2903.00;9.63;1578.00;2.52;0
36;anti_air_building;2907.00;9.70;1584.00;0.36;0
36;synthetic_refinery;2911.00;9.65;1584.00;1.56;0
36;nuclear_reactor;2897.00;9.70;1585.00;2.43;0
37;arms_factory;2985.00;9.70;1629.00;0.23;0
37;arms_factory;2997.00;9.70;1644.00;2.89;0
37;arms_factory;2992.00;9.70;1626.00;0.73;0
37;arms_factory;2970.00;9.57;1625.00;3.39;0
37;arms_factory;2972.00;9.70;1627.00;0.13;0
37;arms_factory;2983.00;9.57;1617.00;1.34;0
37;industrial_complex;2994.00;9.70;1635.00;5.46;0
37;industrial_complex;2985.00;9.70;1630.00;1.84;0
37;industrial_complex;2997.00;9.70;1645.00;3.40;0
37;industrial_complex;2995.00;9.70;1629.00;6.06;0
37;industrial_complex;2969.00;9.75;1626.00;3.91;0
37;industrial_complex;2987.00;9.70;1638.00;4.01;0
37;air_base;2981.18;9.80;1635.08;2.35;0
37;naval_base;2973.17;9.50;1617.39;0.00;2408
37;bunker;3038.00;9.55;1625.00;2.87;0
37;coastal_bunker;3041.00;9.65;1625.00;-1.57;0
37;dockyard;3000.51;9.50;1636.43;0.39;0
37;anti_air_building;2993.00;9.68;1628.00;2.43;0
37;anti_air_building;2993.00;9.70;1631.00;3.63;0
37;anti_air_building;2996.00;9.70;1637.00;1.47;0
37;synthetic_refinery;2979.00;9.53;1619.00;3.03;0
37;nuclear_reactor;2985.00;9.70;1632.00;2.08;0
38;arms_factory;3038.00;12.07;1851.00;0.73;0
38;arms_factory;3048.00;11.07;1778.00;3.39;0
38;arms_factory;3031.00;11.32;1767.00;0.13;0
38;arms_factory;3064.00;10.10;1754.00;1.34;0
38;arms_factory;3050.00;10.55;1783.00;5.46;0
38;arms_factory;3077.00;10.82;1808.00;1.84;0
38;industrial_complex;3030.00;11.07;1744.00;3.40;0
38;industrial_complex;3070.00;10.53;1825.00;6.06;0
38;industrial_complex;3014.00;12.70;1797.00;3.91;0
38;industrial_complex;3051.00;11.28;1793.00;4.01;0
38;industrial_complex;3030.00;11.05;1745.00;1.85;0
38;industrial_complex;3077.00;10.90;1822.00;5.97;0
38;air_base;3053.61;11.30;1795.39;1.79;0
38;naval_base;3074.00;9.57;1756.00;1.57;593
38;bunker;3051.00;10.03;1747.00;1.27;0
38;coastal_bunker;3081.00;9.50;1794.00;0.79;0
38;dockyard;3073.00;9.55;1760.00;1.57;0
38;anti_air_building;3011.00;12.10;1772.00;3.85;0
38;anti_air_building;3052.00;10.80;1766.00;0.23;0
38;anti_air_building;3038.00;11.20;1813.00;4.35;0
38;synthetic_refinery;3023.00;12.45;1786.00;5.55;0
38;nuclear_reactor;3030.00;9.50;1815.00;4.96;0
39;air_base;2986.72;14.50;1444.34;0.30;0
39;anti_air_building;2985.00;13.60;1454.00;3.47;0
39;anti_air_building;2982.00;12.73;1451.00;6.13;0
39;anti_air_building;2992.00;14.63;1454.00;2.87;0
39;nuclear_reactor;2989.00;14.00;1441.00;4.58;0
40;arms_factory;4086.00;9.90;1588.00;5.46;0
40;arms_factory;4110.00;10.00;1600.00;1.84;0
40;arms_factory;4085.00;9.80;1583.00;3.40;0
40;arms_factory;4119.00;10.45;1569.00;6.06;0
40;arms_factory;4047.00;9.80;1561.00;3.91;0
40;arms_factory;4065.00;9.80;1568.00;4.01;0
40;industrial_complex;4033.00;10.35;1574.00;1.85;0
40;industrial_complex;4157.00;10.35;1581.00;5.97;0
40;industrial_complex;4125.00;10.10;1586.00;0.89;0
40;industrial_complex;4100.00;9.90;1569.00;3.91;0
40;industrial_complex;4063.00;9.90;1580.00;0.30;0
40;industrial_complex;4135.00;10.05;1570.00;2.96;0
40;air_base;4121.00;11.13;1559.00;5.62;0
40;bunker;4119.00;10.40;1601.00;6.14;0
40;anti_air_building;4104.00;10.00;1566.00;2.52;0
40;anti_air_building;4140.00;10.18;1595.00;0.36;0
40;anti_air_building;4059.00;10.00;1594.00;1.56;0
40;synthetic_refinery;4122.00;10.63;1557.00;4.59;0
40;nuclear_reactor;4133.00;10.20;1575.00;3.63;0
41;air_base;2746.52;11.90;1325.90;0.34;0
41;anti_air_building;2725.00;13.68;1328.00;3.03;0
41;anti_air_building;2740.00;11.35;1326.00;0.87;0
41;anti_air_building;2729.00;14.50;1331.00;2.08;0
41;synthetic_refinery;2725.00;12.95;1327.00;6.20;0
41;nuclear_reactor;2751.00;11.95;1321.00;4.14;0
42;arms_factory;2924.00;10.82;1515.00;3.91;0
42;arms_factory;2912.00;10.88;1518.00;4.01;0
42;arms_factory;2912.00;10.80;1508.00;1.85;0
42;arms_factory;2918.00;11.07;1504.00;5.97;0
42;arms_factory;2905.00;10.73;1518.00;0.89;0
42;arms_factory;2923.00;11.85;1502.00;3.91;0
42;industrial_complex;2920.00;10.88;1524.00;0.30;0
42;industrial_complex;2919.00;11.10;1518.00;2.96;0
42;industrial_complex;2923.00;11.07;1521.00;5.62;0
42;industrial_complex;2909.00;10.80;1510.00;2.36;0
42;industrial_complex;2927.00;11.75;1505.00;5.02;0
42;industrial_complex;2912.00;10.90;1519.00;1.40;0
42;air_base;2918.72;11.30;1510.56;5.57;0
42;bunker;2914.00;11.25;1524.00;2.52;0
42;anti_air_building;2912.00;10.78;1503.00;0.36;0
42;anti_air_building;2937.00;10.05;1503.00;1.56;0
42;anti_air_building;2928.00;11.45;1499.00;4.59;0
42;synthetic_refinery;2912.00;10.95;1512.00;2.43;0
42;nuclear_reactor;2907.00;11.18;1522.00;1.47;0
43;arms_factory;3119.00;10.05;1469.00;1.85;0
43;arms_factory;3104.00;9.93;1478.00;5.97;0
43;arms_factory;3122.00;9.75;1459.00;0.89;0
43;arms_factory;3146.00;10.15;1482.00;3.91;0
43;arms_factory;3125.00;9.70;1468.00;0.30;0
43;arms_factory;3117.00;10.15;1473.00;2.96;0
43;industrial_complex;3107.00;9.75;1462.00;5.62;0
43;industrial_complex;3129.00;9.70;1475.00;2.36;0
43;industrial_complex;3141.00;9.85;1486.00;5.02;0
43;industrial_complex;3125.00;10.00;1472.00;1.40;0
43;industrial_complex;3110.00;9.80;1460.00;4.07;0
43;industrial_complex;3109.00;9.80;1466.00;0.80;0
43;air_base;3116.25;9.70;1464.70;3.87;0
43;bunker;3124.00;10.10;1471.00;1.56;0
43;anti_air_building;3141.00;9.85;1486.00;4.59;0
43;anti_air_building;3106.00;9.73;1459.00;2.43;0
43;anti_air_building;3110.00;9.80;1460.00;3.63;0
43;synthetic_refinery;3109.00;9.80;1466.00;1.47;0
